POLICY_ID,CLAIM_NB,CLAIM_TOTAL_AMOUNT
3171157,1,237.17
3171159,1,1204.0
3171164,1,85.0
3171173,1,1204.0
3171176,1,602.0
3171186,1,35.46
3171200,1,148.49
3171204,2,2544.59
3171207,1,1204.0
3171209,1,72.01
3171248,1,3095.0
3171307,1,1583.3
3171322,1,7972.64
3171426,1,2855.26
3171428,2,1884.3600000000001
3171443,1,640.13
3171445,1,602.0
3171456,1,1204.0
3171467,1,1204.0
3171546,1,1204.0
3171558,1,1204.0
3171563,1,2346.66
3171574,2,2408.0
3171642,1,1204.0
3171648,1,1008.49
3171655,1,602.0
3171664,1,3678.28
3171686,2,2915.63
3171691,1,1204.0
3171692,1,801.17
3171703,1,3686.04
3171718,1,1204.0
3171728,1,74.12
3171778,2,2408.0
3171791,1,1408.38
3171887,1,1204.0
3171909,1,247.15
3171914,1,1204.0
3171920,1,1451.35
3171929,1,1204.0
3171952,1,2204.0
3171958,1,446.25
3171966,1,4927.79
3171977,1,1204.0
3172004,1,3134.41
3172027,1,877.95
3172099,1,762.13
3172117,1,598.63
3172124,1,341.18
3172129,1,1204.0
3172150,1,127.0
3172153,1,1204.0
3172166,2,1849.81
3172192,1,1229.64
3172193,1,1204.0
3172198,1,1000.0
3172227,1,3000.0
3172233,1,857.51
3172241,1,1204.0
3172310,1,100.28
3172354,1,1204.0
3172356,1,1204.0
3172388,1,1204.0
3172390,1,1204.0
3172392,1,7492.0
3172395,1,1440.18
3172406,1,1204.0
3172418,1,602.0
3172454,1,602.0
3172489,1,1032.22
3172495,1,1204.0
3172499,1,810.23
3172507,1,1204.0
3172552,1,1204.0
3172554,1,1291.85
3172564,2,1389.0
3172585,1,13658.94
3172589,1,1204.0
3172617,1,2566.27
3172632,1,760.88
3172670,1,281.27
3172673,1,1204.0
3172695,2,29862.7
3172741,1,574.31
3172768,1,2704.0
3172790,2,1282.16
3172846,1,182500.0
3172881,1,107.92
3172883,1,1204.0
3172934,1,1204.0
3172942,1,1204.0
3172978,1,77.99
3173071,1,74.3
3173094,1,70.2
3173181,1,1456.03
3173203,1,10443.77
3173224,1,2227.75
3173227,1,1204.0
3173272,1,764.88
3173331,1,281.64
3173341,1,76.0
3173365,1,1228.1
3173373,1,357.81
3173391,1,1204.0
3173453,1,1204.0
3173540,1,1204.0
3173566,1,1204.0
3173609,1,201.81
3173613,1,1697.0
3173632,1,3704.0
3173708,1,1204.0
3173719,1,1204.0
3173760,1,105.88
3173816,2,2985.5
3173849,1,1304.13
3173855,1,5898.44
3173886,1,1204.0
3173988,1,1204.0
3174050,1,1204.0
3174076,1,595.98
3174093,2,1260.6
3174112,1,1204.0
3174123,1,1204.0
3174144,1,27.09
3174145,1,68.03
3174146,1,236.37
3174198,1,1204.0
3174248,1,1204.0
3174348,2,2409.3599999999997
3174369,1,2660.73
3174433,1,1204.0
3174453,1,347.39
3174470,1,1204.0
3174485,1,3.29
3174516,1,1204.0
3174540,1,2834.64
3174620,1,1129.37
3174636,1,3750.13
3174646,2,2408.0
3174654,1,307.14
3174720,1,1204.0
3174729,1,1204.0
3174755,1,1204.0
3174769,1,54.45
3174779,1,1204.0
3174811,1,334.82
3174819,1,436.52
3174825,1,98.41
3174827,1,1204.0
3174828,1,1063.9
3174847,1,243.98
3174935,1,1204.0
3174945,1,1204.0
3174950,1,3715.92
3174953,1,1204.0
3175009,1,1204.0
3175033,1,827.63
3175080,1,4160.4
3175120,1,397.81
3175158,1,99.07
3175182,1,1204.0
3175227,1,659.49
3175232,1,2191.87
3175286,1,3204.0
3175320,1,1204.0
3175369,1,1204.0
3175372,1,58.59
3175380,1,16204.0
3175416,1,136.79
3175422,1,602.0
3175423,1,58.22
3175461,1,1204.0
3175508,1,1204.0
3175599,1,1204.0
3175644,1,2474.84
3175671,1,1204.0
3175728,1,1204.0
3175758,1,1204.0
3175772,1,380.51
3175781,1,4551.58
3175875,1,1204.0
3175897,1,1204.0
3175911,1,881.95
3175947,1,1204.0
3176164,1,1687.42
3176302,1,1204.0
3176327,1,1204.0
3176404,1,76.01
3176420,1,1204.0
3176501,1,57.77
3176537,1,620.74
3176548,1,1204.0
3176559,1,319.88
3176591,1,1204.0
3176684,1,1204.0
3176821,1,1204.0
3176876,1,1204.0
3176881,2,1884.57
3176953,1,1204.0
3176984,1,393.75
3177055,1,1204.0
3177106,1,6204.0
3177208,1,1825.18
3177234,1,1204.0
3177343,1,1204.0
3177422,1,1204.0
3177552,1,1204.0
3177599,1,1204.0
3177813,1,4513.77
3177863,1,1204.0
3177873,1,2068.0
3177900,1,254.06
3177946,1,1204.0
3177954,1,99.51
3178001,1,362.56
3178090,1,708.71
3178102,1,1667.26
3178245,1,1516.03
3178277,1,1204.0
3178304,2,1284.46
3178408,1,284.6
3178524,1,3701.84
3178595,1,300.0
3178606,1,2019.29
3178613,2,2408.0
3178622,1,1204.0
3178715,1,1204.0
3178726,1,1297.68
3178786,1,1204.0
3178798,1,1204.0
3178909,1,1204.0
3178913,1,1204.0
3178966,1,3204.0
3179075,1,425.57
3179116,1,1204.0
3179226,1,1204.0
3179306,1,1296.15
3179321,1,18825.38
3179345,1,4627.72
3179385,1,602.0
3179586,1,1204.0
3179699,1,1204.0
3179711,1,1204.0
3179825,1,331.49
3179837,1,1204.0
3179883,1,1204.0
3179957,1,1204.0
3180020,1,232.93
3180096,1,1204.0
3180228,1,1204.0
3180557,1,3204.0
3180661,1,166.73
3180735,1,1156.45
3180805,1,232.89
3180846,1,1204.0
3180942,1,1204.0
3181037,1,1204.0
3181056,1,1204.0
3181130,1,1204.0
3181172,1,1204.0
3181284,2,2408.0
3181411,1,1204.0
3181647,1,458.4
3181653,1,78.16
3181890,1,1204.0
3181926,1,17204.0
3181936,1,1204.0
3181953,1,602.0
3181979,1,11213.52
3182031,1,370.0
3182051,1,420.08
3182062,1,1204.0
3182194,1,1204.0
3182210,1,1204.0
3182300,1,3050.81
3182351,1,1277.11
3182419,1,62.01
3182466,1,4204.0
3182511,1,57.51
3182695,1,2204.0
3182720,1,1204.0
3182765,1,957.88
3182801,1,1204.0
3182818,1,1204.0
3182850,1,225.32
3182956,1,2850.94
3183149,1,2036.52
3183194,1,327.63
3183249,1,76.01
3183299,1,1204.0
3183327,1,14000.0
3183389,1,1204.0
3183462,1,1204.0
3183519,1,1204.0
3183670,1,711.21
3183859,1,1204.0
3183934,1,1102.0
3184009,1,78.16
3184040,1,101.48
3184074,1,602.0
3184228,1,47.96
3184303,1,263.83
3184325,1,1204.0
3184413,1,1204.0
3184530,1,1204.0
3184558,1,1204.0
3184606,1,1204.0
3184735,1,1204.0
3184759,1,334.24
3184764,1,1204.0
3184773,1,1247.88
3184785,1,1204.0
3184811,1,1765.08
3184911,1,98.51
3184963,1,76.0
3184965,1,15.71
3185006,1,1204.0
3185075,1,1204.0
3185084,1,1204.0
3185101,1,838.45
3185104,1,1204.0
3185209,1,1204.0
3185287,1,2107.38
3185372,1,362.49
3185403,1,29.79
3185416,1,1204.0
3185427,1,824.91
3185479,1,7403.37
3185483,1,544.93
3185572,1,50842.78
3185591,1,1204.0
3185595,1,1307.37
3185718,1,171.97
3185727,1,92.45
3185876,1,1204.0
3185901,1,118.2
3185922,1,1968.99
3185937,1,602.0
3185976,1,2030.68
3185985,1,1204.0
3186136,1,4141.86
3186268,1,495.54
3186271,1,55152.45
3186312,1,1204.0
3186330,1,1347.04
3186332,1,196.2
3186368,2,2622.67
3186413,1,1266.04
3186468,1,256.22
3186621,1,1204.0
3186671,1,231.93
3186703,1,3.02
3186712,1,515.2
3186715,1,585.11
3186724,1,1204.0
3186827,1,239.67
3186904,1,848.03
3186992,1,1204.0
3187004,1,1204.0
3187062,1,1204.0
3187092,1,743.73
3187132,1,452.79
3187176,1,2356.13
3187185,1,2821.66
3187202,1,2486.73
3187317,1,3609.31
3187448,1,1204.0
3187476,1,76.01
3187496,1,2205.71
3187544,1,347.78
3187655,1,2064.66
3187657,1,487.07
3187719,1,4784.37
3187784,1,210.15
3187931,1,1204.0
3188016,1,1204.0
3188053,1,1204.0
3188077,1,84.93
3188174,1,433.65
3188251,1,4980.45
3188412,1,1204.0
3188416,1,2351.17
3188433,1,7.57
3188436,1,1204.0
3188608,1,74.98
3188751,1,2152.38
3188812,1,1204.0
3188822,1,1204.0
3188915,1,1204.0
3188997,1,1204.0
3189005,1,1204.0
3189107,1,1204.0
3189115,1,1204.0
3189141,1,1204.0
3189217,1,1204.0
3189227,1,76.54
3189229,1,879.77
3189260,1,3384.54
3189421,1,1204.0
3189447,1,602.59
3189576,1,602.0
3189642,1,1204.0
3189913,1,1204.0
3189928,1,1204.0
3189935,1,602.0
3189976,1,734.07
3190246,1,1204.0
3190345,1,2602.0
3190360,2,1297.18
3190380,1,1204.0
3190439,1,886.13
3190577,1,602.0
3190606,1,1204.0
3190616,1,1204.0
3190653,1,1204.0
3190674,1,1891.24
3190733,1,2471.23
3190801,1,4377.79
3190840,1,1204.0
3190866,1,2544.98
3190979,1,1204.0
3191162,1,2871.68
3191164,1,1204.0
3191176,1,1344.55
3191195,1,2755.05
3191435,1,4536.1
3191547,1,1204.0
3191550,1,1204.0
3191560,1,1204.0
3191574,1,2516.41
3191599,1,1204.0
3191712,1,1.59
3191858,1,1204.0
3191922,1,496.35
3192012,1,1204.0
3192080,1,1204.0
3192142,1,384.25
3192157,1,3904.0
3192370,1,1204.0
3192498,1,1204.0
3192536,1,292.58
3192617,1,1204.0
3192629,1,1000.0
3192671,1,1204.0
3192731,1,1204.0
3192781,1,1152.7
3192801,1,1204.0
3192808,1,742.31
3192812,1,1204.0
3192892,1,1204.0
3192906,1,171.01
3192975,1,1204.0
3193025,1,1348.0
3193203,1,1204.0
3193217,1,1204.0
3193226,1,1122.92
3193274,1,4140.5
3193295,1,29.83
3193304,1,1693.82
3193366,1,1204.0
3193417,1,1204.0
3193511,1,1204.0
3193593,1,1204.0
3193596,1,1204.0
3193612,1,602.0
3193646,1,1204.0
3193669,1,1204.0
3193911,1,1204.0
3193932,1,68.53
3193946,1,1204.0
3194024,1,1204.0
3194068,1,1204.0
3194185,1,97.37
3194226,1,3704.0
3194285,1,328.1
3194550,1,1204.0
3194556,1,70.57
3194634,1,602.0
3194751,1,6437.96
3194780,1,1204.0
3194828,1,1204.0
3194887,1,5000.0
3194896,1,1204.0
3194958,1,161.88
3194991,1,159.98
3195012,1,2054.63
3195025,1,1204.0
3195117,1,1204.0
3195166,1,70.56
3195175,1,3714.98
3195224,1,1204.0
3195304,1,1204.0
3195305,1,3750.0
3195431,1,806.4
3195631,1,9785.67
3195647,1,2258.02
3195721,1,1019.38
3195863,1,1204.0
3195871,1,1171.6
3195884,1,1204.0
3196073,1,288.3
3196086,1,1204.0
3196096,1,602.0
3196129,1,1204.0
3196173,1,179.87
3196288,1,228.61
3196299,1,1204.0
3196361,1,1204.0
3196424,1,1204.0
3196526,1,62.95
3196552,1,1204.0
3196600,1,4503.68
3196686,1,1204.0
3196701,1,1204.0
3196736,1,186584.15
3196785,1,1204.0
3196833,1,4575.23
3196888,1,1204.0
3196904,2,2408.0
3197047,1,698.21
3197171,1,1204.0
3197371,1,218.79
3197413,2,4204.0
3197543,1,3300.0
3197618,1,1204.0
3197639,1,902.57
3197828,1,453.64
3197863,1,1204.0
3197890,1,3941.23
3197932,1,586.46
3198001,1,5331.64
3198103,1,1204.0
3198104,1,1204.0
3198203,1,1204.0
3198289,2,2408.0
3198363,1,1204.0
3198375,1,527.9
3198561,1,1204.0
3198712,1,1204.0
3198735,1,1204.0
3198774,1,1204.0
3198798,1,1204.0
3198918,1,1204.0
3198944,1,91.59
3198960,1,2466.98
3199013,1,9632.47
3199028,1,886.71
3199033,1,103.41
3199052,1,200.0
3199056,1,1204.0
3199071,1,1214.52
3199118,1,477.0
3199152,1,88.15
3199159,1,147.63
3199177,1,1204.0
3199184,1,74.51
3199227,1,336.41
3199252,1,4211.63
3199270,1,1204.0
3199298,1,1204.0
3199387,1,1204.0
3199409,1,1204.0
3199472,1,1204.0
3199773,1,638.22
3199843,1,1204.0
3199884,1,1204.0
3199956,1,1204.0
3200097,1,347.3
3200103,1,1204.0
3200141,1,1204.0
3200185,1,1204.0
3200307,1,1204.0
3200510,1,1204.0
3200641,1,101.66
3200672,1,3204.0
3200683,2,543.49
3200905,1,1204.0
3200918,1,1204.0
3200955,1,1688.7
3201061,1,1204.0
3201081,1,145.72
3201095,1,698.67
3201098,1,217.92
3201174,1,1204.0
3201248,1,1204.0
3201273,1,1204.0
3201415,1,1304.0
3201448,1,1204.0
3201678,1,602.0
3201732,1,1204.0
3201744,1,1204.0
3201791,1,4204.0
3201803,3,5619.24
3202078,1,2000.0
3202160,1,823.81
3202285,1,1741.11
3202370,1,1204.0
3202505,1,222.96
3202551,1,1204.0
3202784,1,1204.0
3202856,1,1204.0
3202865,1,262.09
3202870,1,2896.41
3202992,1,1204.0
3203067,1,44.11
3203110,1,162.86
3203127,1,1204.0
3203151,1,1204.0
3203195,1,1204.0
3203350,1,92.0
3203392,2,2255.13
3203410,1,80.0
3203424,1,1405.48
3203536,1,688.82
3203551,1,1204.0
3203574,1,1204.0
3203722,1,357.84
3203773,1,1204.0
3203888,2,2980.5
3203891,1,602.0
3203991,1,1204.0
3204184,1,1204.0
3204253,1,1204.0
3204359,1,1204.0
3204385,1,82.52
3204389,1,15082.05
3204395,1,4656.42
3204473,1,1204.0
3204475,1,1204.0
3204478,1,3582.79
3204480,1,1204.0
3204503,1,825.66
3204517,1,70.61
3204758,1,1204.0
3204788,1,1204.0
3204808,1,1204.0
3204919,1,1977.05
3204947,1,1204.0
3205073,1,1204.0
3205189,1,1275.76
3205260,1,1204.0
3205262,1,1204.0
3205400,1,598.53
3205529,1,1204.0
3205543,1,4370.12
3205778,1,1204.0
3205844,1,1204.0
3205861,1,1204.0
3205920,1,2472.44
3205942,1,1204.0
3205969,1,1204.0
3205989,1,92.63
3206011,1,1204.0
3206019,1,1204.0
3206167,1,1204.0
3206255,1,224.09
3206321,1,1204.0
3206481,1,1204.0
3206696,1,123.69
3206821,1,76.01
3206871,1,179.74
3206916,1,1204.0
3206942,1,333.31
3206987,1,602.0
3207021,1,1204.0
3207079,2,5109.34
3207092,1,900.6
3207171,1,1000.0
3207217,1,1204.0
3207285,1,9.9
3207290,1,1204.0
3207293,1,2701.96
3207357,1,14064.0
3207367,1,119.93
3207369,1,1204.0
3207407,1,725.78
3207426,1,104.26
3207521,1,1291.39
3207523,1,4368.97
3207573,1,1204.0
3207588,1,421.95
3207757,1,1204.0
3207780,1,1297.84
3207789,1,1204.0
3207828,1,1204.0
3207847,1,1720.18
3207865,1,1204.0
3207905,1,668.84
3207949,1,2811.75
3208000,1,1204.0
3208013,1,1204.0
3208082,1,1204.0
3208153,1,32288.28
3208265,1,2085.03
3208396,1,1204.0
3208411,1,80.51
3208467,1,483.83
3208525,1,2000.0
3208601,1,1204.0
3208643,1,1204.0
3208676,1,1122.89
3208717,1,1204.0
3208796,1,1204.0
3208865,1,1204.0
3208878,1,1925.2
3208889,1,1204.0
3208913,1,1204.0
3208993,1,1204.0
3209050,1,1204.0
3209111,1,604.11
3209212,1,1204.0
3209397,1,1204.0
3209423,1,375.11
3209467,1,1204.0
3209483,2,2251.95
3209507,1,1204.0
3209654,1,55.96
3209754,2,1298.95
3209848,1,24.95
3209938,1,1101.0
3210017,2,1806.0
3210032,1,1204.0
3210073,1,177.9
3210128,1,47.83
3210173,1,1204.0
3210290,1,3881.82
3210490,1,121.68
3210515,1,51.66
3210520,1,263.98
3210575,1,1204.0
3210674,1,1204.0
3210775,1,712.24
3210802,1,1204.0
3210888,1,2704.0
3210942,1,1204.0
3211010,1,8843.25
3211091,1,1204.0
3211100,1,1500.0
3211111,1,1204.0
3211177,1,1204.0
3211248,1,1204.0
3211271,1,1204.0
3211305,1,1247.15
3211319,1,1204.0
3211384,1,2408.93
3211404,1,838.86
3211415,1,166.63
3211423,2,4073.1000000000004
3211454,1,1204.0
3211462,1,200.0
3211514,1,1204.0
3211608,1,92.99
3211645,1,84.82
3211704,1,1204.0
3211757,1,1204.0
3211819,1,16.49
3211823,2,1294.89
3211980,1,76.6
3212082,1,5548.82
3212149,1,505.88
3212228,1,1528.1
3212273,1,1204.0
3212303,1,1694.07
3212346,1,6591.34
3212360,1,1204.0
3212370,1,1204.0
3212413,1,1204.0
3212436,1,77.11
3212566,1,1204.0
3212577,1,1204.0
3212687,1,1204.0
3212713,1,1204.0
3212767,1,1204.0
3212779,1,1269.6
3212785,1,1204.0
3212805,1,1204.0
3212834,1,1204.0
3212866,1,2972.38
3212901,1,1204.0
3212917,1,584.94
3212967,1,853.08
3212975,1,1204.0
3212989,1,1204.0
3213031,1,1204.0
3213050,1,642.64
3213057,1,1426.68
3213058,1,602.0
3213068,1,1204.0
3213072,1,1204.0
3213087,1,1204.0
3213099,1,204.51
3213116,1,77.99
3213155,1,1204.0
3213163,1,2059.35
3213220,1,97.38
3213232,1,1204.0
3213235,1,1204.0
3213260,1,4000.0
3213274,1,2140.1
3213277,1,834.38
3213288,1,1204.0
3213309,1,1204.0
3213370,1,195.2
3213392,1,1584.04
3213398,1,1204.0
3213399,1,823.45
3213447,1,602.0
3213471,1,79.29
3213481,1,2408.0
3213538,1,1204.0
3213541,1,1204.0
3213556,1,2204.0
3213634,1,1204.0
3213659,1,1204.0
3231887,1,74.75
3231890,1,117.21
3232196,1,1228.82
3232339,1,81.33
3232434,1,1587.5
3232649,1,1792.63
3232671,1,1500.0
3232723,1,294.22
3232724,1,1272.3
3232743,1,2300.0
3232763,1,8614.58
3232945,1,2331.35
3233023,1,3500.0
3233041,1,1434.4
3233165,1,2996.08
3233250,1,823.98
3233284,1,2476.58
3233299,1,573.53
3233412,1,3000.0
3233463,1,3125.58
3233548,1,999.29
3233595,1,679.65
3233780,1,761.4
3233781,1,71.64
3233907,1,385.83
3234042,1,3000.0
3234075,1,10000.0
3234076,1,778.24
3234111,1,245.0
3234112,1,5000.0
3234118,1,1092.0
3234212,1,1884.0
3234240,1,1098.71
3234303,1,8889.74
3234320,1,492.16
3234374,1,75000.0
3234430,1,3063.69
3235114,1,3377.5
3235480,1,5000.0
3236184,1,738.79
3236256,2,2568.9700000000003
3236573,1,1452.14
3236674,1,1100.04
3236737,1,978.39
3236758,1,5000.0
3236801,1,1160.5
3236899,1,314.4
3236906,1,1863.11
3236913,1,1624.35
3237013,1,80.82
3237317,1,2979.01
3237335,1,949.66
3237858,1,172.22
3238246,1,1428.55
3238258,1,369.84
3238431,1,781.99
3238741,1,281.37
3238750,1,593.6
3238787,1,686.48
3238790,1,459.12
3238840,2,4395.8
3238956,1,738.53
3238971,1,1834.9
3239030,1,809.34
3239322,1,789.87
3239427,1,71.52
3239489,1,1770.2
3239515,1,706.89
3239616,1,2476.62
3239695,1,737.64
3239737,1,192.05
3239806,1,1458.72
3239997,1,1103.67
3240118,1,819.9
3240130,1,603.7
3240307,1,2510.13
3240432,1,823.21
3240621,1,130.77
3240637,1,2380.53
3240659,1,1133.48
3240770,1,1879.35
3240849,1,1217.53
3240873,1,1338.31
3240904,1,995.75
3240905,1,6688.52
3240915,1,1200.0
3241039,1,1295.01
3241045,1,983.67
3241527,1,4709.56
3241619,1,341.52
3241807,1,333.25
3241879,1,5000.0
3242151,1,685.91
3242211,1,1276.93
3242570,1,1778.34
3242844,1,1305.24
3242876,1,5372.67
3243154,1,662.58
3243371,1,1245.42
3243496,1,628.32
3243581,1,3000.0
3243751,1,1500.0
3243807,1,7715.19
3243862,1,67.0
3244179,1,1645.45
3244294,1,2223.15
3244934,1,1897.63
3244950,1,1431.86
3245252,1,10000.0
3245348,1,468.52
3245767,1,601.29
3245822,1,1593.31
3245998,1,439.99
3246019,1,5000.0
3246378,1,802.06
3246428,1,134.32
3246479,1,1170.56
3246580,1,2056.99
3246671,1,749.83
3246843,1,809.3
3247175,1,10000.0
3247528,1,2043.47
3247664,1,319.49
3247760,1,2843.17
3247767,1,1500.0
3248024,1,884.27
3248324,1,916.21
3248382,1,82.86
3248407,1,1500.0
3248450,1,792.82
3248563,1,500.0
3248577,1,3101.91
3248661,1,1024.46
3248798,1,448.39
3248832,1,1361.58
3248999,1,6000.0
3249045,1,1500.0
3249272,1,1109.34
3249362,1,755.0
3249383,1,6000.0
3249808,1,4200.08
3250123,1,1020.92
3250177,1,1415.42
3250184,1,1728.33
3250458,1,902.93
3250462,1,3926.62
3250468,1,179.83
3250760,1,1641.1
3250777,1,803.81
3250793,1,1527.82
3250818,1,1002.15
3250864,1,363.55
3251401,2,874.81
3251500,1,752.11
3251681,1,543.97
3251731,1,756.81
3251808,1,80.81
3252244,1,2519.48
3252678,1,2504.54
3252687,1,5091.69
3252766,1,1120.84
3253029,1,631.27
3253078,1,1824.44
3253224,1,1494.25
3253234,11,25684.42
3253385,1,3701.49
3253463,1,1058.09
3253481,1,10000.0
3253537,1,964.39
3253667,1,1421.44
3253754,1,2564.83
3253795,1,4000.0
3254084,2,30762.5
3254353,11,17587.78
4000007,2,1760.1399999999999
4000054,1,1204.0
4000169,1,367.18
4000715,1,1204.0
4000737,1,317.93
4001036,1,1204.0
4001471,1,1204.0
4001545,1,1204.0
4001645,1,1204.0
4001666,2,1760.1399999999999
4001814,1,89.7
4001858,2,2252.98
4001920,1,1204.0
4001936,2,74433.86
4002015,1,1204.0
4002214,1,556.14
4002499,1,1204.0
4002501,1,271.94
4002627,1,1204.0
4002673,1,1204.0
4002743,2,1760.1399999999999
4002945,1,1204.0
4002948,1,1204.0
4003213,1,1625.0
4003216,1,1204.0
4003322,1,602.0
4003381,1,1204.0
4003443,1,1204.0
4003515,1,1204.0
4003887,1,77.86
4003992,1,1317.59
4004291,1,1204.0
4004509,2,3555.3599999999997
4004791,1,1204.0
4004932,2,1760.1399999999999
4005054,1,1204.0
4005177,1,687.96
4005257,1,1204.0
4005408,1,556.14
4005425,2,5894.04
4005526,1,1204.0
4005758,1,2471.48
4005829,2,1289.51
4005990,1,1204.0
4006048,1,2636.77
4006078,1,1618.57
4006130,1,18999.75
4006167,1,1204.0
4006440,1,1204.0
4006471,1,1204.0
4006640,1,1204.0
4006737,2,8403.689999999999
4007156,1,1524.74
4007252,1,1204.0
4007322,1,99.72
4007365,1,1320.0
4007531,1,1204.0
4007562,1,15139.64
4007637,2,7576.0
4007691,2,10479.71
4007812,1,1792.58
4007851,1,1204.0
4007984,1,82.05
4008155,1,1320.0
4008268,1,33441.0
4008453,1,1204.0
4008483,1,1204.0
4008676,1,1204.0
4008798,1,556.14
4008845,1,2313.98
4008875,1,1204.0
4009068,1,1204.0
4009183,1,1204.0
4009380,1,1204.0
4009556,1,556.14
4009948,1,1204.0
4010118,1,3661.9
4010176,1,1204.0
4010201,1,603.7
4010598,1,1670.91
4010763,1,1204.0
4010765,1,1204.0
4010875,1,115.76
4011016,1,1204.0
4011154,1,1204.0
4011408,1,1204.0
4011494,2,8222.71
4011503,1,1204.0
4011563,1,1204.0
4011573,1,2498.95
4012173,1,1204.0
4012232,1,746.65
4012259,2,1396.26
4012282,1,1204.0
4012303,1,1204.0
4012465,1,1204.0
4012477,1,1204.0
4012525,1,7000.0
4012530,1,602.0
4012757,1,788.07
4012789,1,1204.0
4012804,1,602.0
4012843,1,1204.0
4012885,1,1204.0
4012950,1,1204.0
4012997,1,743.94
4013072,1,602.0
4013135,1,634.04
4013136,1,15174.47
4013137,1,1204.0
4013329,1,1204.0
4013367,1,556.14
4013583,1,1204.0
4013641,1,1204.0
4014055,1,1204.0
4014134,1,321.53
4014282,2,2093.91
4014287,1,1204.0
4014293,1,405.29
4014414,1,106.93
4014458,1,4868.88
4014489,1,1204.0
4014752,1,1204.0
4014800,2,1761.97
4014913,1,1204.0
4014983,1,1204.0
4015141,1,1204.0
4015206,1,1204.0
4015219,2,2085.04
4015249,1,1204.0
4015270,1,1204.0
4015694,1,602.0
4015985,1,1204.0
4015991,1,1204.0
4016103,1,5368.66
4016233,1,602.0
4016245,2,1096.1399999999999
4016346,1,716.14
4016441,1,1204.0
4016505,1,235.88
4016610,1,1204.0
4016626,1,347.17
4016745,1,677.15
4016840,1,1204.0
4016845,1,1204.0
4016873,1,1204.0
4016974,1,1204.0
4017211,1,1204.0
4017256,1,1204.0
4017287,1,556.14
4017457,1,89.7
4017555,1,556.14
4017556,1,1204.0
4017773,1,4381.17
4017925,1,1204.0
4018307,1,1204.0
4018413,1,1204.0
4018480,1,1204.0
4018655,1,1204.0
4018889,1,1204.0
4018965,1,509.26
4019025,1,1204.0
4019124,1,1204.0
4019300,1,2942.12
4019521,1,1204.0
4019674,1,1204.0
4019782,1,1204.0
4020011,1,1204.0
4020151,1,84.02
4020247,1,1204.0
4020330,1,819.81
4020398,1,1204.0
4020433,1,1204.0
4020569,1,1204.0
4020653,1,1204.0
4020812,3,63766.62
4020865,1,1204.0
4020895,1,602.0
4021048,1,1204.0
4021072,1,1204.0
4021073,1,562.0
4021192,1,1204.0
4021200,1,1204.0
4021448,1,1204.0
4021617,2,3389.38
4021770,1,1204.0
4021893,1,1204.0
4021899,1,716.12
4021946,1,1204.0
4021985,1,1204.0
4022086,1,602.0
4022281,1,1204.0
4022486,1,602.0
4022500,1,1204.0
4022582,1,602.0
4022709,1,602.0
4022797,1,1204.0
4023129,1,1204.0
4023379,1,1204.0
4023587,2,2408.0
4023632,1,602.0
4023751,1,1204.0
4023836,1,1204.0
4023867,1,1204.0
4023895,2,3571.9700000000003
4024002,1,602.0
4024119,1,1204.0
4024225,1,313.21
4024265,1,1563.62
4024277,1,1851.11
4024465,1,1888.26
4024498,1,13684.7
4024624,1,1204.0
4024664,1,1204.0
4024700,2,9802.51
4025167,1,1204.0
4025474,1,602.0
4025508,1,1204.0
4025543,2,1561.53
4025668,1,1204.0
4025894,1,1278.7
4026049,1,1204.0
4026112,1,688.57
4026255,1,1204.0
4026451,1,1204.0
4026476,1,1204.0
4026763,1,602.0
4026812,1,1204.0
4026938,1,465.61
4027115,1,1204.0
4027144,1,1204.0
4027166,1,1204.0
4027334,1,1204.0
4027377,1,1204.0
4027388,1,602.0
4027409,3,6002.53
4027465,1,1204.0
4027482,1,602.0
4027509,1,5287.86
4027631,1,1204.0
4027728,1,1204.0
4027806,1,1204.0
4027811,1,1204.0
4027973,1,1204.0
4028011,1,235.88
4028135,1,1204.0
4028558,1,1204.0
4028647,1,1204.0
4028709,1,1573.56
4028796,1,1204.0
4028946,1,1204.0
4028984,1,1204.0
4029219,1,660.0
4029297,1,1204.0
4029468,2,7384.17
4029815,1,1204.0
4029925,1,1204.0
4029926,1,1204.0
4030042,1,1204.0
4030586,1,1204.0
4030689,1,602.0
4030710,2,13320.18
4030922,2,2117.25
4030961,1,1204.0
4031192,1,89.0
4031288,1,556.14
4031339,1,82.05
4031343,1,381.27
4031365,1,1204.0
4031494,4,5668.8099999999995
4031511,1,556.14
4031699,1,1204.0
4031776,1,556.14
4031845,2,1876.1399999999999
4031879,1,1204.0
4031948,1,1204.0
4032095,2,1343.35
4032351,1,1204.0
4032402,1,1204.0
4032412,1,1204.0
4032500,1,1204.0
4032652,1,643.0
4032668,2,1760.1399999999999
4032806,1,1204.0
4032858,1,1204.0
4032898,1,1204.0
4033152,1,1204.0
4033207,1,1204.0
4033289,1,1204.0
4033388,1,556.14
4033416,1,1204.0
4033498,1,1204.0
4033529,1,1204.0
4033625,1,602.0
4033751,1,1204.0
4033849,1,1204.0
4033982,1,1204.0
4034182,1,602.0
4034443,1,1204.0
4034583,1,556.14
4034634,1,1204.0
4034646,1,1204.0
4034763,1,1204.0
4034999,1,1153.88
4035072,1,452.83
4035087,1,1204.0
4035105,1,554.02
4035465,1,1204.0
4035478,1,1204.0
4035544,1,1204.0
